host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
6209845,Centro,Sol,40.41719,-3.70351,Entire home/apt,68,2,52,0.79,1,23
14896086,Chamberí,Trafalgar,40.4366,-3.70274,Entire home/apt,65,30,7,0.11,5,135
14896086,Centro,Embajadores,40.40754,-3.70052,Private room,39,2,283,4.63,5,42
14896086,Arganzuela,Palos de Moguer,40.40285,-3.69089,Entire home/apt,48,2,228,3.62,5,118
14896086,Arganzuela,Palos de Moguer,40.40345,-3.69142,Entire home/apt,89,1,299,5.97,5,216
11944815,Retiro,Adelfas,40.40048,-3.6732,Entire home/apt,50,2,70,1.7,1,334
9757922,Moncloa - Aravaca,Valdezarza,40.47066,-3.72645,Private room,35,1,10,0.21,6,207
3048290,Centro,Universidad,40.42436,-3.70673,Entire home/apt,106,4,10,0.18,11,297
3048290,Centro,Universidad,40.42488,-3.70586,Entire home/apt,135,2,1,0.05,11,258
14896086,Centro,Embajadores,40.40609,-3.69941,Entire home/apt,59,30,51,1.86,5,168
378073,Centro,Sol,40.41628,-3.70088,Entire home/apt,85,3,85,1.31,9,303
4967875,Retiro,Ibiza,40.41839,-3.67551,Entire home/apt,94,2,4,0.07,10,347
15081813,Centro,Justicia,40.42679,-3.6998,Entire home/apt,90,2,9,0.14,1,0
9324929,Centro,Sol,40.41597,-3.7026,Entire home/apt,75,2,437,6.81,2,183
15124198,Centro,Palacio,40.42181,-3.7118,Private room,25,90,16,0.25,3,358
9324929,Centro,Sol,40.41586,-3.70399,Entire home/apt,75,2,478,7.45,2,220
12028707,Centro,Embajadores,40.41259,-3.70624,Entire home/apt,120,14,16,0.25,6,321
12028707,Centro,Palacio,40.41242,-3.70787,Entire home/apt,300,4,53,0.83,6,0
15132401,Retiro,Pacífico,40.40606,-3.68281,Private room,38,3,64,1.01,5,65
4735460,Centro,Cortes,40.41433,-3.70245,Private room,169,1,4,0.1,18,364
15177839,Salamanca,Fuente del Berro,40.42163,-3.66585,Entire home/apt,99,5,14,0.23,1,16
15211621,Centro,Justicia,40.42323,-3.6992,Entire home/apt,75,1,140,2.2,3,304
15215271,Salamanca,Guindalera,40.43649,-3.67542,Entire home/apt,51,40,44,0.68,1,229
2615199,Centro,Embajadores,40.4087,-3.70023,Entire home/apt,22,10,4,0.11,1,0
6800451,Chamberí,Almagro,40.43538,-3.69705,Private room,25,1,10,0.15,1,17
15904655,Centro,Universidad,40.42599,-3.70505,Entire home/apt,75,5,47,0.73,1,221
10940437,Centro,Sol,40.41517,-3.70767,Shared room,20,1,29,0.46,6,364
3048290,Centro,Universidad,40.42442,-3.70533,Entire home/apt,85,3,3,0.05,11,264
3048290,Centro,Universidad,40.42291,-3.70647,Entire home/apt,79,3,2,0.05,11,255
15318459,Latina,Puerta del Angel,40.41469,-3.72748,Entire home/apt,54,1,254,3.91,2,0
15381133,Latina,Puerta del Angel,40.41211,-3.72852,Entire home/apt,70,4,12,0.19,1,0
4967875,Salamanca,Goya,40.4263,-3.67909,Entire home/apt,108,2,12,0.2,10,343
4967875,Retiro,Ibiza,40.41817,-3.67813,Entire home/apt,94,2,9,0.15,10,326
15425240,Centro,Embajadores,40.40898,-3.69788,Private room,35,4,53,0.86,1,0
15164602,Ciudad Lineal,Ventas,40.42227,-3.65669,Entire home/apt,80,7,27,0.42,1,76
15470259,Tetuán,Bellas Vistas,40.45538,-3.71003,Private room,65,1,76,2.57,1,350
4012290,Centro,Sol,40.41458,-3.70681,Entire home/apt,51,3,344,5.31,2,24
15556828,Centro,Universidad,40.4227,-3.70534,Entire home/apt,130,1,98,1.62,6,217
15556828,Centro,Universidad,40.42306,-3.70586,Entire home/apt,90,2,5,0.08,6,236
15556828,Centro,Universidad,40.42283,-3.70559,Entire home/apt,80,2,1,0.02,6,236
15556828,Centro,Universidad,40.42203,-3.70583,Entire home/apt,70,2,1,0.04,6,236
15556828,Centro,Universidad,40.42316,-3.70555,Entire home/apt,160,1,43,0.67,6,216
15556828,Centro,Universidad,40.42313,-3.70578,Hotel room,300,1,200,3.12,6,213
3048290,Centro,Universidad,40.42481,-3.70668,Entire home/apt,95,4,6,0.1,11,260
15519226,Arganzuela,Chopera,40.39426,-3.6961,Entire home/apt,60,1,5,0.1,1,0
15555632,Centro,Universidad,40.42422,-3.71037,Private room,57,3,70,1.91,1,345
8789737,Centro,Justicia,40.42026,-3.70058,Entire home/apt,120,3,147,2.31,3,331
14370747,Centro,Sol,40.41523,-3.70297,Entire home/apt,72,2,480,7.41,1,204
9699624,Centro,Universidad,40.42457,-3.70618,Private room,30,1,80,1.23,4,270
15605156,Centro,Cortes,40.41214,-3.69606,Entire home/apt,80,4,47,0.75,1,76
9699624,Centro,Universidad,40.42496,-3.70309,Private room,35,1,63,0.98,4,270
11757734,Centro,Palacio,40.41128,-3.71204,Entire home/apt,98,3,254,3.92,2,151
15731417,Centro,Embajadores,40.40565,-3.70162,Entire home/apt,27,7,0,0.0,1,0
15600875,Centro,Sol,40.41609,-3.70302,Entire home/apt,52,2,230,3.55,2,296
15163158,Centro,Embajadores,40.40681,-3.70679,Entire home/apt,70,2,188,2.97,1,320
15554378,Centro,Embajadores,40.41199,-3.70747,Entire home/apt,89,1,77,1.27,1,98
15796375,Chamartín,Castilla,40.48054,-3.68282,Entire home/apt,88,5,2,0.03,2,1
15819629,Centro,Palacio,40.41051,-3.71158,Entire home/apt,65,7,77,1.22,1,10
9228673,Salamanca,Recoletos,40.42561,-3.6837,Entire home/apt,260,5,27,0.43,17,0
15328893,Centro,Universidad,40.4215,-3.70117,Private room,42,1,424,8.09,3,134
15960490,Moncloa - Aravaca,Argüelles,40.42717,-3.71575,Private room,30,3,185,3.07,1,342
15328893,Centro,Justicia,40.42121,-3.69992,Private room,37,1,433,6.77,3,121
15992732,Centro,Universidad,40.4218,-3.70532,Entire home/apt,89,3,110,1.71,1,326
5500409,Centro,Palacio,40.41102,-3.70929,Entire home/apt,65,1,185,2.88,7,78
2711109,Centro,Cortes,40.41507,-3.70159,Entire home/apt,75,3,58,1.04,21,339
9932295,Centro,Embajadores,40.40791,-3.70871,Entire home/apt,79,2,264,4.12,3,143
106801,Centro,Palacio,40.41357,-3.70926,Entire home/apt,69,90,65,1.06,4,0
16125936,Tetuán,Bellas Vistas,40.45276,-3.70775,Entire home/apt,48,1,153,2.38,1,15
5542111,Centro,Universidad,40.42111,-3.70584,Entire home/apt,66,1,250,3.91,62,336
1408525,Centro,Palacio,40.41664,-3.71075,Entire home/apt,90,9,14,0.23,56,316
2541550,Centro,Universidad,40.42236,-3.70676,Entire home/apt,69,1,35,0.55,10,0
5846171,Chamberí,Vallehermoso,40.43938,-3.71518,Entire home/apt,66,2,54,1.03,1,304
1647109,Centro,Justicia,40.42778,-3.70161,Entire home/apt,95,3,104,1.63,9,285
16196357,Tetuán,Bellas Vistas,40.45691,-3.71131,Private room,45,3,3,0.06,1,364
16205347,Moncloa - Aravaca,Ciudad Universitaria,40.44765,-3.71169,Entire home/apt,70,3,22,0.34,1,135
14611070,Tetuán,Bellas Vistas,40.45472,-3.71096,Entire home/apt,52,30,2,0.14,1,0
15559851,Centro,Universidad,40.42947,-3.70667,Entire home/apt,80,1,6,0.1,1,0
15267292,Centro,Embajadores,40.4096,-3.69358,Entire home/apt,150,7,0,0.0,1,0
16272328,Centro,Embajadores,40.41008,-3.69677,Entire home/apt,80,1,135,2.14,2,64
16317765,Centro,Universidad,40.42839,-3.70816,Private room,50,15,1,0.02,1,0
15520459,Centro,Cortes,40.41228,-3.69691,Entire home/apt,49,2,67,1.06,2,0
4190343,Centro,Universidad,40.4258,-3.70326,Entire home/apt,80,2,268,4.2,20,313
3017315,Centro,Palacio,40.42093,-3.71218,Entire home/apt,60,3,195,3.06,5,141
15520459,Centro,Cortes,40.41272,-3.69598,Entire home/apt,30,2,39,0.61,2,0
14672401,Centro,Universidad,40.42199,-3.70587,Entire home/apt,45,2,54,1.1,2,113
3654108,Centro,Universidad,40.42756,-3.70668,Private room,25,1,147,2.31,3,48
1650712,Centro,Palacio,40.41882,-3.70909,Entire home/apt,104,2,19,0.33,26,332
1647109,Centro,Justicia,40.42801,-3.7016,Entire home/apt,95,3,73,1.15,9,274
16448633,Arganzuela,Imperial,40.40627,-3.71576,Entire home/apt,83,1,318,5.02,1,95
2711109,Centro,Embajadores,40.41085,-3.7028,Entire home/apt,70,1,24,0.45,21,340
133565,Tetuán,Bellas Vistas,40.45386,-3.70318,Private room,16,4,2,0.88,3,0
16463761,Centro,Cortes,40.41177,-3.69568,Entire home/apt,160,3,51,0.8,1,36
15699811,Centro,Universidad,40.42137,-3.7014,Entire home/apt,44,3,113,1.86,1,182
5542111,Centro,Universidad,40.42244,-3.70692,Entire home/apt,148,1,239,3.87,62,320
1892467,Centro,Embajadores,40.41126,-3.69731,Entire home/apt,48,7,19,0.31,3,234
1892467,Centro,Embajadores,40.40991,-3.6972,Entire home/apt,50,7,12,0.32,3,241
5542111,Centro,Universidad,40.42167,-3.70739,Entire home/apt,68,1,272,4.49,62,325
2444553,Centro,Sol,40.41634,-3.70569,Entire home/apt,135,3,5,0.09,5,91
15459232,Moncloa - Aravaca,Argüelles,40.43066,-3.7183,Private room,28,2,40,0.63,1,205
16457137,Centro,Embajadores,40.40896,-3.70632,Entire home/apt,58,3,331,5.43,1,45
16698769,Centro,Universidad,40.42153,-3.70101,Entire home/apt,99,2,240,3.83,2,233
16716028,Arganzuela,Delicias,40.39721,-3.6949,Private room,13,1,24,0.64,1,262
2136244,Centro,Palacio,40.41692,-3.71035,Private room,52,2,11,0.18,1,0
16424237,Centro,Sol,40.41526,-3.7038,Entire home/apt,140,3,69,1.14,2,294
2242135,Centro,Embajadores,40.4129,-3.70333,Entire home/apt,80,4,6,0.32,8,299
4582755,Centro,Embajadores,40.40957,-3.69816,Private room,48,1,5,0.08,3,319
16579334,Arganzuela,Acacias,40.40084,-3.70055,Private room,26,1,49,0.77,3,365
8282386,Centro,Universidad,40.42668,-3.70321,Entire home/apt,110,2,152,2.49,1,308
3945807,Centro,Universidad,40.42439,-3.71107,Entire home/apt,70,4,93,1.51,2,51
7595965,Centro,Justicia,40.42159,-3.69692,Private room,51,2,180,2.85,2,10
16696852,Arganzuela,Delicias,40.39994,-3.69514,Private room,21,1,3,0.13,1,0
15292472,Centro,Sol,40.41467,-3.70776,Entire home/apt,84,2,17,0.55,1,0
8606204,Centro,Cortes,40.41352,-3.69598,Private room,20,2,315,4.94,1,316
16955115,Arganzuela,Palos de Moguer,40.4019,-3.69248,Private room,39,1,56,1.02,1,0
16958375,Chamberí,Trafalgar,40.43159,-3.70181,Shared room,18,2,11,0.2,2,0
2546805,Centro,Embajadores,40.40853,-3.70084,Private room,40,2,2,0.04,1,0
5637876,Retiro,Pacífico,40.40515,-3.67935,Private room,30,3,13,0.2,1,0
14405469,Centro,Embajadores,40.40778,-3.70426,Private room,35,2,63,1.03,3,261
14405469,Centro,Embajadores,40.40797,-3.70286,Private room,28,2,64,1.18,3,294
3953999,Centro,Universidad,40.42444,-3.70289,Entire home/apt,80,2,15,0.29,1,0
17066096,Centro,Embajadores,40.40731,-3.69948,Private room,30,2,45,0.84,1,0
4967875,Retiro,Ibiza,40.41828,-3.67701,Entire home/apt,94,2,5,0.09,10,41
9934732,Centro,Justicia,40.42515,-3.69894,Entire home/apt,30,1,422,6.67,5,105
6976114,Centro,Palacio,40.41398,-3.71593,Entire home/apt,50,14,8,0.22,1,0
17083552,Centro,Embajadores,40.41074,-3.70863,Entire home/apt,45,1,394,6.43,1,293
4794809,Centro,Palacio,40.41009,-3.71059,Entire home/apt,80,3,173,2.76,1,272
16958375,Chamberí,Trafalgar,40.43234,-3.70176,Entire home/apt,68,2,56,0.91,2,170
904101,Barajas,Alameda de Osuna,40.45637,-3.59033,Entire home/apt,100,2,7,2.16,1,2
8130428,Centro,Universidad,40.42145,-3.7023,Entire home/apt,70,1,505,7.93,2,127
6152491,Centro,Sol,40.41639,-3.70687,Entire home/apt,49,4,141,2.24,3,16
17193171,Centro,Cortes,40.41446,-3.69685,Entire home/apt,74,1,107,3.54,1,135
16029294,Barajas,Casco Histórico de Barajas,40.47517,-3.57785,Entire home/apt,90,2,2,0.33,1,300
17237438,Centro,Palacio,40.41131,-3.71294,Private room,75,2,5,0.46,1,357
15604118,Centro,Embajadores,40.41188,-3.70248,Private room,45,2,67,1.11,1,259
17282045,Centro,Universidad,40.42583,-3.70175,Entire home/apt,140,2,62,1.44,1,341
10651006,Centro,Universidad,40.42311,-3.70808,Entire home/apt,88,2,43,0.7,8,340
15305597,Centro,Palacio,40.4091,-3.71225,Entire home/apt,170,2,45,0.71,1,332
17236814,Centro,Sol,40.41963,-3.70284,Entire home/apt,90,1,6,0.15,1,0
17291129,Centro,Palacio,40.41077,-3.71316,Entire home/apt,55,2,114,2.01,2,157
8204242,Tetuán,Cuatro Caminos,40.45224,-3.69447,Entire home/apt,58,3,261,4.26,3,111
901541,Centro,Cortes,40.41348,-3.69742,Entire home/apt,69,2,42,0.66,1,172
3926474,Centro,Palacio,40.41672,-3.70989,Entire home/apt,115,3,164,2.64,5,288
4881109,Moncloa - Aravaca,Argüelles,40.43093,-3.7178,Entire home/apt,61,3,270,4.31,3,288
17356965,Centro,Universidad,40.42498,-3.7052,Entire home/apt,75,2,15,0.56,1,47
17371009,Carabanchel,Vista Alegre,40.38706,-3.73907,Private room,13,5,8,0.16,3,0
17395577,Chamberí,Trafalgar,40.4357,-3.70163,Private room,50,10,1,0.31,3,365
17418454,Ciudad Lineal,San Juan Bautista,40.45243,-3.65849,Private room,40,1,0,0.0,1,0
4083688,Centro,Cortes,40.41336,-3.69492,Entire home/apt,58,3,179,2.83,9,244
2864064,Centro,Cortes,40.41293,-3.69604,Entire home/apt,53,1,261,4.12,23,149
17443242,Retiro,Adelfas,40.40039,-3.67067,Entire home/apt,36,1,261,4.21,5,1
17515542,Salamanca,Goya,40.42761,-3.6751,Entire home/apt,60,3,4,0.08,4,30
10540177,Centro,Justicia,40.42564,-3.69566,Entire home/apt,75,2,195,3.21,1,93
4256952,Chamberí,Trafalgar,40.43352,-3.70226,Entire home/apt,40,5,6,0.16,1,0
15299751,Ciudad Lineal,Ventas,40.42972,-3.64676,Private room,20,2,36,0.57,1,292
17646873,Chamartín,Ciudad Jardín,40.44664,-3.67516,Private room,48,1,0,0.0,1,359
7603253,Centro,Cortes,40.41265,-3.69944,Private room,16,7,11,0.27,1,0
17629731,Chamberí,Arapiles,40.43411,-3.70794,Private room,42,1,58,0.94,2,47
14032635,Fuencarral - El Pardo,Valverde,40.50427,-3.66704,Entire home/apt,145,1,0,0.0,24,125
17701468,Centro,Justicia,40.42296,-3.7003,Private room,26,1,52,1.04,2,99
14077633,Centro,Universidad,40.42205,-3.70194,Entire home/apt,69,2,101,1.63,3,248
15124198,Centro,Palacio,40.42191,-3.71064,Private room,30,2,7,0.11,3,0
15124198,Centro,Palacio,40.42207,-3.7107,Private room,28,30,27,0.43,3,0
17776276,Centro,Sol,40.41919,-3.70343,Private room,45,3,135,2.14,1,0
4402910,Salamanca,Goya,40.42517,-3.67252,Entire home/apt,60,2,147,2.38,1,19
7872075,Arganzuela,Acacias,40.40142,-3.70143,Private room,35,2,26,0.43,1,56
13452314,Salamanca,Recoletos,40.42634,-3.68121,Entire home/apt,95,2,154,2.49,1,294
17830500,Centro,Sol,40.41949,-3.70056,Entire home/apt,79,2,405,6.63,1,273
17859270,Arganzuela,Imperial,40.41059,-3.71879,Private room,39,1,1,0.08,1,322
17866170,Arganzuela,Palos de Moguer,40.40312,-3.69676,Private room,20,1,0,0.0,1,0
8894761,Centro,Cortes,40.41336,-3.70018,Private room,23,20,0,0.0,1,0
4777959,Chamartín,Castilla,40.47119,-3.68561,Entire home/apt,55,2,46,0.73,4,151
2711109,Centro,Cortes,40.41491,-3.70055,Entire home/apt,70,3,21,0.35,21,337
18034966,Centro,Universidad,40.42076,-3.70343,Entire home/apt,70,30,43,0.71,1,351
13569734,Centro,Sol,40.41626,-3.70555,Entire home/apt,109,2,262,4.25,5,284
12381498,Centro,Embajadores,40.40933,-3.69871,Private room,25,1,250,4.47,7,315
18081659,Retiro,Niño Jesús,40.40956,-3.67634,Entire home/apt,62,5,29,0.54,1,21
3017315,Centro,Palacio,40.41897,-3.71201,Entire home/apt,70,3,270,4.41,5,139
18091849,Arganzuela,Acacias,40.40224,-3.70049,Private room,28,1,20,0.37,1,152
11172003,Chamberí,Almagro,40.42747,-3.69509,Private room,45,1,3,0.05,10,0
3604783,Chamartín,El Viso,40.44796,-3.69021,Private room,46,3,3,0.15,1,324
7500680,Chamberí,Almagro,40.4299,-3.69081,Entire home/apt,185,1,1,0.02,1,0
1562046,Centro,Universidad,40.422,-3.70499,Entire home/apt,125,2,44,0.77,1,321
18134739,Arganzuela,Imperial,40.41207,-3.71843,Private room,20,2,6,0.15,2,0
8286954,Centro,Universidad,40.42449,-3.70481,Entire home/apt,70,4,66,1.06,1,255
18177812,Chamberí,Trafalgar,40.43496,-3.70216,Private room,25,1,0,0.0,1,0
18193286,Centro,Embajadores,40.41041,-3.70062,Private room,35,1,33,0.64,2,261
13498357,Centro,Universidad,40.42679,-3.70424,Entire home/apt,65,2,20,0.33,1,80
18206447,Salamanca,Recoletos,40.42189,-3.68956,Entire home/apt,60,17,0,0.0,1,0
6282893,Centro,Sol,40.41676,-3.70728,Entire home/apt,153,1,110,1.8,19,302
2030526,Centro,Universidad,40.42264,-3.70638,Entire home/apt,79,2,39,0.64,1,0
11172003,Chamberí,Almagro,40.42849,-3.69448,Private room,45,1,0,0.0,10,79
901218,Centro,Cortes,40.41787,-3.69793,Private room,38,1,47,0.82,25,316
6282893,Centro,Sol,40.41697,-3.70795,Entire home/apt,159,1,67,1.11,19,326
18382341,Centro,Embajadores,40.40676,-3.70144,Entire home/apt,225,5,1,0.02,1,365
18397812,Salamanca,Lista,40.43031,-3.67815,Private room,20,1,0,0.0,4,78
11172003,Chamberí,Almagro,40.42853,-3.69457,Private room,60,1,0,0.0,10,79
11172003,Chamberí,Almagro,40.42868,-3.69436,Private room,45,1,0,0.0,10,79
11172003,Chamberí,Almagro,40.42748,-3.6945,Private room,45,1,0,0.0,10,80
11172003,Chamberí,Almagro,40.42837,-3.69447,Private room,45,1,2,0.04,10,79
13706609,Carabanchel,San Isidro,40.39744,-3.71771,Private room,30,2,25,0.46,1,261
17556638,Centro,Embajadores,40.40883,-3.6982,Entire home/apt,29,2,223,3.64,6,303
18487884,Salamanca,Guindalera,40.43761,-3.67616,Entire home/apt,118,7,25,0.49,2,0
13569734,Centro,Sol,40.41643,-3.70676,Entire home/apt,300,2,22,0.35,5,0
2378770,Centro,Palacio,40.41909,-3.70817,Private room,70,1,0,0.0,1,0
10843382,Moncloa - Aravaca,Casa de Campo,40.42958,-3.7333,Private room,20,1,0,0.0,1,0
2456671,Retiro,Jerónimos,40.40903,-3.68271,Entire home/apt,160,1,47,0.79,4,210
6205683,Carabanchel,Comillas,40.38843,-3.71562,Private room,35,2,219,6.31,2,65
2456671,Retiro,Jerónimos,40.40756,-3.68385,Entire home/apt,79,1,269,4.38,4,288
18717127,Centro,Sol,40.41638,-3.70826,Entire home/apt,135,2,66,1.08,2,116
18717127,Centro,Sol,40.41563,-3.70761,Entire home/apt,105,2,46,0.77,2,181
18750162,Carabanchel,Puerta Bonita,40.37669,-3.7364,Private room,20,1,218,3.56,2,317
18794911,Centro,Sol,40.41605,-3.70484,Entire home/apt,100,1,339,5.45,2,331
18813903,Retiro,Pacífico,40.40643,-3.67534,Private room,30,6,18,0.38,3,262
4190343,Centro,Universidad,40.42224,-3.70454,Entire home/apt,55,2,236,3.83,20,294
901218,Centro,Cortes,40.41616,-3.69612,Private room,38,1,86,1.92,25,352
3039427,Chamartín,Castilla,40.47102,-3.67467,Entire home/apt,70,5,75,1.21,1,155
5883981,Centro,Universidad,40.42495,-3.70168,Entire home/apt,62,2,422,6.81,3,122
2582956,Centro,Embajadores,40.40902,-3.70573,Entire home/apt,45,10,24,0.56,1,59
19067404,Arganzuela,Atocha,40.40155,-3.68046,Private room,37,1,112,1.87,3,21
4967875,Retiro,Ibiza,40.41855,-3.67578,Entire home/apt,94,2,6,0.1,10,312
4967875,Retiro,Ibiza,40.418,-3.67719,Entire home/apt,94,2,11,0.18,10,337
17499500,Centro,Embajadores,40.41273,-3.70615,Entire home/apt,56,1,305,4.97,34,279
927713,Centro,Justicia,40.42208,-3.69988,Entire home/apt,125,2,32,0.52,9,0
3233170,Centro,Palacio,40.41284,-3.70838,Entire home/apt,130,3,146,2.4,13,97
11172003,Chamberí,Almagro,40.42877,-3.69501,Private room,45,1,0,0.0,10,80
11172003,Chamberí,Almagro,40.4273,-3.69472,Private room,45,1,2,0.07,10,0
11172003,Chamberí,Almagro,40.42817,-3.69444,Private room,45,1,0,0.0,10,79
13053383,Centro,Palacio,40.41042,-3.71139,Entire home/apt,60,27,105,1.71,4,319
19221447,Tetuán,Bellas Vistas,40.45176,-3.70681,Entire home/apt,60,2,113,2.67,1,126
19222865,Salamanca,Goya,40.42267,-3.67306,Private room,38,2,3,0.06,1,0
4777959,Chamartín,Castilla,40.47061,-3.68679,Entire home/apt,55,2,31,0.5,4,327
9261352,Chamberí,Almagro,40.43085,-3.69508,Entire home/apt,95,1,3,0.06,1,0
1973600,Centro,Justicia,40.42374,-3.69716,Entire home/apt,90,7,0,0.0,2,28
4977367,Centro,Universidad,40.42295,-3.70405,Entire home/apt,67,90,14,0.23,3,183
17515542,Salamanca,Castellana,40.43017,-3.68011,Entire home/apt,75,7,15,0.25,4,41
19325449,Centro,Universidad,40.42412,-3.7013,Entire home/apt,85,2,3,0.06,1,0
14313341,Salamanca,Goya,40.42611,-3.66878,Private room,28,2,59,0.97,1,0
19368877,Centro,Embajadores,40.41152,-3.6992,Private room,38,3,207,3.4,1,256
10940437,Centro,Palacio,40.41498,-3.70832,Shared room,22,1,23,0.37,6,364
7198967,Centro,Universidad,40.42176,-3.70612,Private room,20,1,5,0.08,1,0
19444356,Salamanca,Fuente del Berro,40.42924,-3.66597,Private room,25,1,1,0.02,1,0
13818786,Salamanca,Fuente del Berro,40.42581,-3.66593,Entire home/apt,68,90,19,0.32,1,365
6552198,San Blas - Canillejas,Simancas,40.4369,-3.62091,Private room,26,2,46,0.79,1,74
7267067,Centro,Palacio,40.41016,-3.71683,Entire home/apt,58,3,120,1.98,1,287
5012713,Centro,Embajadores,40.41272,-3.70203,Entire home/apt,70,62,11,0.22,8,295
17515542,Salamanca,Goya,40.42844,-3.67726,Entire home/apt,60,5,2,0.1,4,30
19668718,Salamanca,Lista,40.43244,-3.67386,Entire home/apt,70,1,14,0.23,1,0
19687824,Chamberí,Trafalgar,40.43546,-3.70315,Entire home/apt,90,3,82,1.54,2,131
17611922,Carabanchel,Vista Alegre,40.39163,-3.74021,Private room,20,7,23,0.39,1,264
19734284,Moratalaz,Fontarrón,40.40347,-3.64499,Private room,30,2,20,0.32,1,327
18405319,Centro,Palacio,40.41248,-3.71134,Entire home/apt,125,2,130,2.23,2,344
19788545,Salamanca,Lista,40.43399,-3.67569,Private room,25,2,126,2.05,6,0
19797023,Centro,Justicia,40.42499,-3.69912,Entire home/apt,85,5,0,0.0,1,0
1008659,Centro,Cortes,40.41585,-3.7009,Entire home/apt,115,2,112,1.85,2,303
1732442,Centro,Sol,40.41529,-3.70736,Entire home/apt,75,2,128,2.1,9,338
4190343,Centro,Cortes,40.41598,-3.70104,Entire home/apt,125,2,369,5.98,20,285
7522311,Centro,Palacio,40.41367,-3.70848,Private room,38,3,3,0.1,1,263
5542111,Centro,Universidad,40.42482,-3.71106,Entire home/apt,63,1,239,3.89,62,341
16859206,Centro,Palacio,40.4222,-3.71023,Private room,35,2,31,0.51,7,365
20008383,Salamanca,Guindalera,40.43387,-3.67117,Entire home/apt,100,1,4,0.07,1,0
20076123,Centro,Sol,40.41565,-3.70265,Entire home/apt,48,2,117,1.91,3,213
2837886,Centro,Universidad,40.42452,-3.70419,Entire home/apt,65,2,187,3.04,1,136
2067322,Centro,Embajadores,40.40844,-3.70429,Entire home/apt,102,3,282,5.0,1,199
20181187,Retiro,Ibiza,40.41599,-3.67735,Entire home/apt,70,3,97,1.61,1,164
17902428,Retiro,Ibiza,40.41643,-3.6761,Private room,30,3,130,2.14,2,0
2991670,Salamanca,Guindalera,40.43476,-3.66985,Private room,18,1,15,0.29,11,201
8321213,Centro,Cortes,40.41155,-3.69474,Entire home/apt,69,1,563,9.16,13,103
5906378,Hortaleza,Pinar del Rey,40.47406,-3.65468,Private room,15,1,9,0.15,1,261
20311009,Salamanca,Guindalera,40.43214,-3.66633,Entire home/apt,85,3,24,0.45,1,247
